id,machine,date,doy,spp,plot,subplot,gm.trt,anet,ci,ci.ca,gsw,iwue,vcmax,vcmax25,jmax,jmax25,rd,rd25,TPU,leaf_length_cm,stem_length_cm,total_leaf_area_cm2,Tleaf,tavg10,vp10,atmpres10,vpd10,init_leaf_length_cm,init_stem_length_cm,init_leaf_area
TT24_110,albert,7/5/24,187,Mai,3,13,weeded,2.6327,304.4379557,0.7256,0.0427,61.7017,38.6171,25.5513,49.3058,37.7471,3.7902,2.5592,NA,17.1,54.4,598.3540563,30.9949,21.8292,2.1273,98.1035,0.56,17.1,52.8,570.4456544
TT24_111,albert,5/30/24,151,Mai,3,8,weeded,5.9163,332.7283437,0.7923,0.145,40.8125,25.4699,30.1208,51.6194,57.9782,1.9837,2.3024,3.3883,15.6,53.5,582.5940585,22.995,18.5012,1.7574,97.8029,0.4305,15.6,53.5,582.5940585
TT24_111,albert,6/12/24,164,Mai,3,8,weeded,6.1574,308.6163302,0.7347,0.1098,56.0633,33.5155,29.0252,54.9698,49.7777,1.3596,1.1826,3.3968,16.1,59.3,686.8904991,26.9956,17.9367,1.6588,97.5984,0.4516,15.6,53.5,582.5940585
TT24_111,ozzie,6/21/24,173,Mai,3,8,weeded,5.4228,250.4908876,0.5963,0.0578,93.7887,45.6778,29.1747,50.3241,37.931,0.0338,0.0211,2.9121,16.6,53.2,577.3758461,32.305,21.2275,2.0712,98.5082,0.5591,15.6,53.5,582.5940585
TT24_111,albert,7/5/24,187,Mai,3,8,weeded,5.6295,296.2478138,0.7059,0.0869,64.8021,60.022,40.1212,79.3312,61.0792,4.1454,2.8353,4.4306,16.2,59.6,692.4589224,30.7779,21.8292,2.1273,98.1035,0.56,15.6,53.5,582.5940585
TT24_111,albert,7/19/24,201,Mai,3,8,weeded,4.8433,283.7557428,0.6757,0.0648,74.6881,29.8201,26.81,46.7391,43.5022,1.9655,1.7994,2.8352,16.5,60.1,701.7770398,26.2481,23.5383,2.1273,98.101,0.8655,15.6,53.5,582.5940585
TT24_111,stan,8/20/24,233,Mai,3,8,weeded,5.9003,319.2821597,0.7603,0.1198,49.2636,23.07,26.9516,46.7107,52.0072,0.6849,0.7854,2.9403,16.5,59.7,694.3188081,23.1539,19.0425,1.8091,98.166,0.4453,15.6,53.5,582.5940585
TT24_112,stan,5/16/24,137,Mai,3,2,weeded,6.844,337.7436444,0.8044,0.1782,38.4008,29.3509,27.3623,52.9937,50.3927,0.8867,0.8227,3.5274,15.8,54,591.3301403,26.057,15.0058,1.4508,97.435,0.3238,15.8,54,591.3301403
TT24_112,stan,5/30/24,151,Mai,3,2,weeded,3.7734,288.3230041,0.6864,0.0515,73.2044,18.6622,23.9931,35.8244,42.6422,1.7915,2.2363,NA,16.2,58.2,666.6175996,22.0564,18.5012,1.7574,97.8029,0.4305,15.8,54,591.3301403
TT24_112,albert,6/12/24,164,Mai,3,2,weeded,2.9497,322.8688344,0.7685,0.0593,49.7172,28.3075,21.8953,43.5814,36.5713,2.6204,2.0012,2.6549,16.1,55.5,617.8296877,28.981,17.9367,1.6588,97.5984,0.4516,15.8,54,591.3301403
TT24_112,albert,6/21/24,173,Mai,3,2,weeded,2.1611,323.4038417,0.7703,0.0428,50.5032,36.2434,22.5675,41.4602,31.1742,3.04,1.7637,2.419,15.1,56.5,635.7370415,33.7081,21.2275,2.0712,98.5082,0.5591,15.8,54,591.3301403
TT24_112,albert,7/5/24,187,Mai,3,2,weeded,2.2518,315.2811526,0.7512,0.0406,55.5026,31.4734,20.6385,38.7122,29.4933,3.1203,2.0823,NA,16.1,60.9,716.7829532,31.1951,21.8292,2.1273,98.1035,0.56,15.8,54,591.3301403
TT24_112,albert,7/19/24,201,Mai,3,2,weeded,2.1505,334.1093735,0.7956,0.0487,44.1571,20.0783,15.2753,31.2632,26.0678,2.1478,1.7045,NA,16.2,56.1,628.5510815,28.3809,23.5383,2.1273,98.101,0.8655,15.8,54,591.3301403
TT24_112,stan,8/20/24,233,Mai,3,2,weeded,4.6457,325.5648874,0.7753,0.1004,46.2688,35.1688,39.4924,64.1996,69.5482,4.7642,5.278,4.0093,NA,60.8,714.9007075,23.6091,19.0425,1.8091,98.166,0.4453,15.8,54,591.3301403
TT24_130,albert,5/24/24,145,Mai,6,8,weeded,6.7045,275.2403438,0.6554,0.0854,78.5182,93.4752,63.973,119.444,93.365,6.2447,4.0874,7.3235,20.9,73.4,966.3038188,31.5284,19.37,1.8042,97.7634,0.4973,20.9,73.4,966.3038188
TT24_130,albert,6/7/24,159,Mai,6,8,weeded,8.2555,244.8988856,0.5833,0.0916,90.0826,55.0167,48.302,83.0898,75.8893,1.8382,1.6138,5.0034,20.9,65,795.5388087,26.8586,17.0733,1.6318,97.9815,0.3827,20.9,73.4,966.3038188
TT24_130,albert,6/22/24,174,Mai,6,8,weeded,7.5208,311.8681864,0.742,0.1438,52.317,99.633,61.0317,103.3553,80.7812,3.2372,1.6427,5.8606,19.6,69.5,885.4737426,36.3863,22.0925,2.1958,98.509,0.5641,20.9,73.4,966.3038188
TT24_130,stan,7/6/24,188,Mai,6,8,weeded,6.519,306.1997556,0.7293,0.1107,58.8756,44.7267,31.8151,66.2578,52.9311,1.6648,1.2242,4.0134,17.1,50.3,527.8478733,29.5845,22.0012,2.1391,98.1345,0.5763,20.9,73.4,966.3038188
TT24_130,albert,7/18/24,200,Mai,6,8,weeded,4.8162,296.8462691,0.7069,0.073,65.96,57.4456,39.8175,79.5814,62.5757,5.1445,3.7632,4.6036,16.7,47.3,478.3852991,29.6687,23.9975,2.2125,98.0418,0.8522,20.9,73.4,966.3038188
TT24_130,stan,8/23/24,236,Mai,6,8,weeded,6.1422,262.597812,0.6255,0.0715,85.9367,56.8074,42.7166,80.8149,66.6211,2.8676,2.118,5.1236,16.7,47.3,478.3852991,29.5128,18.2083,1.721,98.3178,0.4405,20.9,73.4,966.3038188
TT24_131,ozzie,5/24/24,145,Mai,6,9,weeded,7.8357,208.556478,0.4965,0.0657,119.2061,79.3446,56.584,94.2139,75.2856,1.6745,1.1789,5.1215,19.6,62.2,741.4205436,30.2954,19.37,1.8042,97.7634,0.4973,19.6,62.2,741.4205436
TT24_131,ozzie,6/7/24,159,Mai,6,9,weeded,7.718,247.8863387,0.5903,0.0812,95.0077,49.461,47.4333,75.7683,73.5873,2.3,2.2093,4.2598,19.6,63.4,764.4389594,25.5631,17.0733,1.6318,97.9815,0.3827,19.6,62.2,741.4205436
TT24_131,ozzie,6/22/24,174,Mai,6,9,weeded,8.0027,267.1415313,0.6361,0.0996,80.3627,97.9606,59.0933,106.4512,78.6395,3.033,1.7473,5.5074,19.9,64.2,779.9307527,33.8408,22.0925,2.1958,98.509,0.5641,19.6,62.2,741.4205436
TT24_131,stan,7/6/24,188,Mai,6,9,weeded,7.4698,268.2854948,0.639,0.0909,82.1533,89.8297,57.1939,101.3879,76.0755,3.5595,2.2896,5.7823,19.6,58,662.9561285,31.8323,22.0012,2.1391,98.1345,0.5763,19.6,62.2,741.4205436
TT24_131,stan,7/18/24,200,Mai,6,9,weeded,4.4873,272.0639261,0.6477,0.0545,82.3318,80.4065,55.3405,111.528,87.3172,8.5591,6.2197,6.8853,19.5,60.4,707.3903024,29.7762,23.9975,2.2125,98.0418,0.8522,19.6,62.2,741.4205436
TT24_131,stan,8/23/24,236,Mai,6,9,weeded,4.6543,336.0555216,0.8002,0.1114,41.7967,26.3839,22.7399,45.569,41.1402,1.1688,1.0132,2.888,19.5,60.4,707.3903024,27.0454,18.2083,1.721,98.3178,0.4405,19.6,62.2,741.4205436
TT24_132,stan,5/20/24,141,Mai,6,2,weeded,7.171,288.8056904,0.6887,0.1073,66.8015,67.8705,51.245,89.5426,73.959,2.4987,1.609,5.7561,12.1,24.1,162.6399635,31.8136,16.0542,1.5486,97.69,0.3561,12.1,24.1,162.6399635
TT24_132,stan,5/31/24,152,Mai,6,2,weeded,5.1689,311.9099091,0.7428,0.0992,52.106,37.7444,37.3375,76.0736,75.5035,5.2443,5.1916,5.1789,12.1,26.2,185.9011456,25.1404,17.7296,1.6713,97.9046,0.4233,12.1,24.1,162.6399635
TT24_132,stan,6/13/24,165,Mai,6,2,weeded,6.117,308.2507074,0.7343,0.1056,57.9032,40.3316,31.2538,63.9618,53.7377,1.5455,1.1829,4.115,12.1,25.6,179.1364422,28.9459,17.9233,1.627,97.6045,0.4905,12.1,24.1,162.6399635
TT24_132,albert,6/28/24,180,Mai,6,2,weeded,4.0332,292.4024893,0.6969,0.0596,67.6768,52.4308,31.7751,66.2522,48.5407,3.2043,1.9553,4.4497,12.1,25.3,175.7894607,32.7722,22.7233,2.2874,98.159,0.5439,12.1,24.1,162.6399635
TT24_132,stan,7/12/24,194,Mai,6,2,weeded,5.8453,318.3959618,0.7591,0.1134,51.5529,30.2503,25.4621,52.1216,46.4285,1.0928,0.9467,3.282,12.1,25.6,179.1364422,27.0562,23.5846,2.2676,98.0167,0.7094,12.1,24.1,162.6399635
TT24_132,stan,8/23/24,236,Mai,6,2,weeded,5.5801,330.4726752,0.7869,0.1263,44.1797,31.8288,26.0153,56.9628,49.6095,1.2916,1.0581,3.7181,12.1,25.6,179.1364422,27.893,18.2083,1.721,98.3178,0.4405,12.1,24.1,162.6399635
TT24_135,albert,5/24/24,145,Mai,6,20,weeded,6.8181,312.004974,0.7432,0.1244,54.7888,69.7732,47.9533,96.3217,75.4376,4.2663,2.8181,5.9516,16.7,54.2,594.8382105,31.3707,19.37,1.8042,97.7634,0.4973,16.7,54.2,594.8382105
TT24_135,albert,6/7/24,159,Mai,6,20,weeded,6.3038,279.0831995,0.6648,0.0899,70.0969,33.9207,30.5577,56.1821,52.2392,1.1092,1.0006,3.7007,16,57.6,655.6558998,26.4618,17.0733,1.6318,97.9815,0.3827,16.7,54.2,594.8382105
TT24_135,albert,6/22/24,174,Mai,6,20,weeded,7.0884,324.7701425,0.7726,0.1523,46.5554,60.7476,38.075,79.8507,59.4756,2.7182,1.7111,5.3323,16.1,59,681.3389527,32.2132,22.0925,2.1958,98.509,0.5641,16.7,54.2,594.8382105
TT24_135,albert,7/6/24,188,Mai,6,20,weeded,-1.8782,40.94194566,4.1037,0.1042,-18.0297,36.6609,25.643,51.7977,40.9563,0.8998,0.65,3.2438,16.4,56.7,639.3414979,29.8718,22.0012,2.1391,98.1345,0.5763,16.7,54.2,594.8382105
TT24_135,albert,7/18/24,200,Mai,6,20,weeded,4.3415,309.6065327,0.7372,0.0739,58.7293,35.104,27.2219,52.5998,44.4057,3.2141,2.5995,3.5743,16.1,60.1,701.7770398,28.0893,23.9975,2.2125,98.0418,0.8522,16.7,54.2,594.8382105
TT24_135,stan,8/22/24,235,Mai,6,20,weeded,4.9123,337.0584764,0.8027,0.1203,40.8461,22.5562,24.7951,47.0741,50.263,1.3449,1.4644,3.1681,16.1,60.1,701.7770398,23.84,18.3154,1.7408,98.262,0.4312,16.7,54.2,594.8382105
TT24_150,albert,5/24/24,145,Mai,6,19,weeded,7.7871,314.1236779,0.7484,0.1485,52.4393,52.9051,40.5634,81.5699,68.1971,2.6143,2.0192,5.1584,17.6,52.8,570.4456544,28.8031,19.37,1.8042,97.7634,0.4973,17.6,52.8,570.4456544
TT24_150,albert,6/7/24,159,Mai,6,19,weeded,6.8641,316.4829246,0.7537,0.1465,46.8693,31.1482,31.0513,53.5526,53.4363,1.17,1.1665,3.5362,16.4,49.5,514.4797888,25.041,17.0733,1.6318,97.9815,0.3827,17.6,52.8,570.4456544
TT24_150,albert,6/22/24,174,Mai,6,19,weeded,6.2252,319.2441299,0.7604,0.1219,51.0645,40.5743,28.8747,61.264,48.9568,1.4671,1.0805,3.94,18.4,63.9,774.1076745,29.5598,22.0925,2.1958,98.509,0.5641,17.6,52.8,570.4456544
TT24_150,albert,7/6/24,188,Mai,6,19,weeded,4.9133,314.6679263,0.75,0.0901,54.5123,33.6853,24.6895,50.2859,40.9288,1.8457,1.3991,3.2381,18,62.1,739.5142726,29.0987,22.0012,2.1391,98.1345,0.5763,17.6,52.8,570.4456544
TT24_150,albert,7/18/24,200,Mai,6,19,weeded,4.3499,304.3986232,0.7249,0.0705,61.7207,35.9972,27.6968,56.2704,47.2643,2.9944,2.4054,3.5926,18.2,62.6,749.0640134,28.1933,23.9975,2.2125,98.0418,0.8522,17.6,52.8,570.4456544
TT24_150,stan,8/22/24,235,Mai,6,19,weeded,4.349,319.0449223,0.7598,0.0821,52.9735,20.5903,20.2556,46.1403,45.6208,0.9703,0.9558,NA,18.2,62.6,749.0640134,25.2092,18.3154,1.7408,98.262,0.4312,17.6,52.8,570.4456544
TT24_160,albert,5/31/24,152,Mai,6,32,weeded,8.0414,225.6737685,0.5373,0.0782,102.8356,74.3999,64.5759,108.7108,98.5739,4.7066,4.0983,6.6802,21.1,79.2,1091.340546,26.9793,17.7296,1.6713,97.9046,0.4233,21.1,79.2,1091.340546
TT24_160,ozzie,6/13/24,165,Mai,6,32,weeded,6.954,202.3546204,0.482,0.0575,120.9786,121.6588,87.8731,108.3789,89.7559,2.4627,1.382,6.1535,10.4,20,120.6835267,34.3446,17.9233,1.627,97.6045,0.4905,21.1,79.2,1091.340546
TT24_160,albert,6/28/24,180,Mai,6,32,weeded,6.6186,287.2425622,0.6847,0.0937,70.6123,75.1693,46.0077,93.1168,68.4764,3.9545,2.4539,5.7014,10.4,20.3,123.5929393,32.4694,22.7233,2.2874,98.159,0.5439,21.1,79.2,1091.340546
TT24_160,albert,7/12/24,194,Mai,6,32,weeded,4.0588,239.6188943,0.5706,0.04,101.4698,126.7374,75.014,119.3561,86.2186,8.4596,5.1428,5.9796,10.2,20.5,125.5469532,32.8408,23.5846,2.2676,98.0167,0.7094,21.1,79.2,1091.340546
TT24_160,albert,8/22/24,235,Mai,6,32,weeded,4.9003,308.5812827,0.7348,0.0841,58.2378,30.0275,29.3682,53.7197,52.9021,2.7218,2.6668,3.6082,10.2,20.5,125.5469532,25.2841,18.3154,1.7408,98.262,0.4312,21.1,79.2,1091.340546
TT24_161,albert,5/31/24,152,Mai,6,32,weeded,8.2837,300.7699239,0.7162,0.1452,57.0447,36.6593,41.7401,69.6121,76.1878,1.7595,1.9793,4.4377,15,39.2,354.2074629,23.4058,17.7296,1.6713,97.9046,0.4233,15,39.2,354.2074629
TT24_161,stan,6/13/24,165,Mai,6,32,weeded,8.195,297.7882758,0.7092,0.132,62.0643,107.1416,75.8781,129.4693,104.4499,6.3069,3.7421,8.1779,14.9,39.6,360.0081209,33.2878,17.9233,1.627,97.6045,0.4905,15,39.2,354.2074629
TT24_161,albert,6/28/24,180,Mai,6,32,weeded,6.6032,294.1193184,0.701,0.0995,66.3431,45.4757,33.9085,70.0787,57.6756,2.1332,1.6538,4.2824,19.6,63.3,762.5106889,28.7445,22.7233,2.2874,98.159,0.5439,15,39.2,354.2074629
TT24_201,stan,5/6/24,127,Mai,3,35,ambient,9.6895,315.544317,0.7523,0.1953,49.6068,48.9462,46.7197,89.0075,86.1837,2.7415,2.6246,5.7323,10.1,23.6,157.2748229,25.6102,17.91,1.5428,98.163,0.5869,10.1,23.6,157.2748229
TT24_201,ozzie,5/16/24,137,Mai,3,35,ambient,6.4768,275.1294777,0.6553,0.0843,76.8691,34.1671,29.4502,53.3944,47.9806,0.2706,0.2282,3.4322,9.9,24.5,166.9804915,27.4607,15.0058,1.4508,97.435,0.3238,10.1,23.6,157.2748229
TT24_201,ozzie,5/30/24,151,Mai,3,35,ambient,4.1023,297.5327891,0.7084,0.0624,65.7806,17.7209,17.6178,30.8799,30.7557,0.2505,0.2491,1.9932,9.7,24.2,163.7210742,25.0738,18.5012,1.7574,97.8029,0.4305,10.1,23.6,157.2748229
TT24_201,ozzie,6/12/24,164,Mai,3,35,ambient,4.4839,230.4491477,0.5488,0.0416,107.8097,30.8007,23.5897,38.1731,31.8272,0.042,0.0316,2.2851,9.6,24.5,166.9804915,29.1938,17.9367,1.6588,97.5984,0.4516,10.1,23.6,157.2748229
TT24_201,albert,6/27/24,179,Mai,3,35,ambient,3.0572,289.4351501,0.6894,0.0419,72.8927,41.3619,27.8777,53.6778,41.5082,3.883,2.7333,3.2976,9.4,23.5,156.2099091,30.2976,23.0004,2.3558,98.2113,0.5152,10.1,23.6,157.2748229
TT24_201,albert,7/11/24,193,Mai,3,35,ambient,1.6397,268.8713572,0.6402,0.0194,84.4495,34.5494,23.4417,41.5306,32.24,3.7688,2.6814,2.8567,9.5,22.9,149.8776144,30.1221,23.3012,2.2248,98.033,0.7098,10.1,23.6,157.2748229
TT24_201,stan,8/20/24,233,Mai,3,35,ambient,2.3254,309.6201854,0.7373,0.0394,59.0495,6.6134,7.6513,16.7586,18.5335,-0.3405,-0.3871,NA,9.6,25.1,173.5713152,23.2652,19.0425,1.8091,98.166,0.4453,10.1,23.6,157.2748229
TT24_202,albert,5/6/24,127,Mai,3,36,ambient,8.9363,297.872121,0.7095,0.1444,61.8947,50.8417,46.519,87.6958,82.4692,2.7848,2.5596,5.3666,9.1,15.7,81.92933765,26.1913,17.91,1.5428,98.163,0.5869,9.1,15.7,81.92933765
TT24_202,ozzie,5/16/24,137,Mai,3,36,ambient,7.1807,259.5008608,0.6181,0.0836,85.9302,39.1618,34.2771,63.3533,57.5649,0.2549,0.2193,3.9467,9.2,17.4,96.57813115,27.1573,15.0058,1.4508,97.435,0.3238,9.1,15.7,81.92933765
TT24_202,ozzie,5/30/24,151,Mai,3,36,ambient,4.9528,261.1924247,0.6219,0.0564,87.8823,24.893,23.8747,41.8951,40.7057,0.3321,0.3196,2.6349,9.3,15.9,83.60560596,25.5363,18.5012,1.7574,97.8029,0.4305,9.1,15.7,81.92933765
TT24_202,ozzie,6/12/24,164,Mai,3,36,ambient,4.6907,197.2329762,0.4697,0.0366,128.1804,46.4425,34.0599,52.37,42.4939,0.3345,0.2353,2.9707,8.7,18.2,103.7801325,30.3063,17.9367,1.6588,97.5984,0.4516,9.1,15.7,81.92933765
TT24_203,stan,5/6/24,127,Mai,3,34,ambient,9.603,311.4920162,0.7425,0.1836,52.3007,55.7744,53.0147,97.5974,94.2277,3.9053,3.7239,6.5111,11.1,17.5,97.46773591,25.6665,17.91,1.5428,98.163,0.5869,11.1,17.5,97.46773591
TT24_203,ozzie,5/16/24,137,Mai,3,34,ambient,7.6194,285.0384313,0.6794,0.1092,69.7448,40.4587,36.017,64.7161,59.527,0.7673,0.6744,4.0518,11.5,25.9,182.5070404,26.8419,15.0058,1.4508,97.435,0.3238,11.1,17.5,97.46773591
TT24_203,ozzie,5/30/24,151,Mai,3,34,ambient,4.1354,304.6674284,0.7254,0.0667,61.9592,15.7246,17.9761,30.7392,33.723,0.5421,0.6107,2.1981,11.4,39.2,354.2074629,23.3854,18.5012,1.7574,97.8029,0.4305,11.1,17.5,97.46773591
TT24_204,stan,5/6/24,127,Mai,3,35,ambient,9.786,299.2379107,0.7133,0.1632,59.9806,59.0881,54.8915,102.7373,97.6317,4.2899,4.0017,6.3972,14.2,38.1,338.4386555,25.9793,17.91,1.5428,98.163,0.5869,14.2,38.1,338.4386555
TT24_204,ozzie,5/16/24,137,Mai,3,35,ambient,8.4669,270.1416655,0.6435,0.1082,78.2319,49.3975,42.7862,75.2144,67.8272,1.1483,0.9745,4.3689,14,38.4,342.712511,27.3622,15.0058,1.4508,97.435,0.3238,14.2,38.1,338.4386555
TT24_204,ozzie,5/30/24,151,Mai,3,35,ambient,6.3222,254.5817681,0.6061,0.0693,91.271,30.2568,33.2515,51.2461,54.7039,0.8675,0.944,2.9715,14.1,39.7,361.4638007,23.8479,18.5012,1.7574,97.8029,0.4305,14.2,38.1,338.4386555
TT24_204,albert,6/27/24,179,Mai,3,35,ambient,4.1492,299.2852882,0.7128,0.0632,65.6335,46.2664,31.528,62.2295,48.4367,3.6798,2.62,3.6712,14.2,38,337.0185103,30.1095,23.0004,2.3558,98.2113,0.5152,14.2,38.1,338.4386555
TT24_204,albert,7/11/24,193,Mai,3,35,ambient,2.425,240.1252478,0.5718,0.0238,102.0655,53.2595,35.8056,60.6541,46.8284,4.8212,3.3981,3.6919,13.5,39.6,360.0081209,30.2763,23.3012,2.2248,98.033,0.7098,14.2,38.1,338.4386555
TT24_204,stan,8/20/24,233,Mai,3,35,ambient,4.3571,302.9290654,0.7212,0.0715,60.9443,21.037,23.2853,40.864,43.8294,1.3612,1.4891,2.6652,14.1,40.2,368.7751811,23.7771,19.0425,1.8091,98.166,0.4453,14.2,38.1,338.4386555
TT24_205,stan,5/7/24,128,Mai,6,34,ambient,9.3469,308.7410102,0.7376,0.1737,53.7979,42.4197,45.6251,77.0139,81.0034,2.2863,2.4425,5.5684,17.5,49.5,514.4797888,24.0958,18.0833,1.5857,98.0298,0.5623,17.5,49.5,514.4797888
TT24_205,albert,5/24/24,145,Mai,6,34,ambient,8.1534,295.6758435,0.704,0.1279,63.7438,93.6114,63.3217,120.47,93.7473,5.3853,3.4205,7.0784,17.9,56.9,642.9535909,32.0547,19.37,1.8042,97.7634,0.4973,17.5,49.5,514.4797888
TT24_205,ozzie,5/31/24,152,Mai,6,34,ambient,8.3519,284.5971511,0.678,0.1237,67.5262,35.034,41.8048,65.8101,74.4181,1.3675,1.6037,4.1225,17.7,55.7,621.3957982,22.8601,17.7296,1.6713,97.9046,0.4233,17.5,49.5,514.4797888
TT24_205,ozzie,6/13/24,165,Mai,6,34,ambient,7.857,218.5397159,0.5204,0.0698,112.5432,58.3665,49.1003,82.0301,72.823,1.1832,0.998,5.0295,17.5,57.2,648.3860255,27.4539,17.9233,1.627,97.6045,0.4905,17.5,49.5,514.4797888
TT24_205,stan,6/28/24,180,Mai,6,34,ambient,6.9486,272.8976161,0.6512,0.0876,79.2849,46.1519,40.2096,77.7025,70.8102,2.2596,2.0115,5.1103,17.4,55.5,617.8296877,26.6552,22.7233,2.2874,98.159,0.5439,17.5,49.5,514.4797888
TT24_206,stan,5/7/24,128,Mai,6,22,ambient,8.849,309.882385,0.7396,0.1648,53.689,46.3833,46.1483,83.481,83.1878,3.1622,3.1474,5.6446,13,49.5,514.4797888,25.065,18.0833,1.5857,98.0298,0.5623,13,49.5,514.4797888
TT24_206,ozzie,5/20/24,141,Mai,6,22,ambient,6.9238,266.1125158,0.6341,0.0854,81.1043,75.8003,57.7419,87.0971,72.7935,2.2406,1.3681,5.1948,13.5,32.7,265.0186298,32.7607,16.0542,1.5486,97.69,0.3561,13,49.5,514.4797888
TT24_206,ozzie,5/31/24,152,Mai,6,22,ambient,6.8336,260.1127451,0.6194,0.0784,87.1939,38.694,32.6243,60.1873,53.5016,0.3416,0.2884,3.8194,13.5,32.7,265.0186298,27.4403,17.7296,1.6713,97.9046,0.4233,13,49.5,514.4797888
TT24_206,ozzie,6/13/24,165,Mai,6,22,ambient,7.3004,257.6168043,0.6136,0.0847,86.1764,78.4855,55.5145,86.6858,69.7813,1.7351,1.037,5.1058,13.4,34.4,287.4044632,33.1529,17.9233,1.627,97.6045,0.4905,13,49.5,514.4797888
TT24_206,stan,6/28/24,180,Mai,6,22,ambient,6.7475,283.5733591,0.6757,0.0962,70.1551,45.2877,32.7604,68.3825,55.2119,1.1217,0.845,4.5964,12.9,30.5,237.0717158,29.1979,22.7233,2.2874,98.159,0.5439,13,49.5,514.4797888
TT24_206,stan,7/11/24,193,Mai,6,22,ambient,5.1539,277.8784007,0.6617,0.0659,78.2199,32.0702,23.8825,52.1598,42.8986,0.5345,0.4155,3.5518,13.4,30.5,237.0717158,28.7011,23.3012,2.2248,98.033,0.7098,13,49.5,514.4797888
TT24_206,stan,8/22/24,235,Mai,6,22,ambient,3.8981,350.3502758,0.8344,0.1164,33.4852,21.3217,19.0681,42.0444,38.9316,1.6943,1.5248,NA,13.4,30.5,237.0717158,26.4954,18.3154,1.7408,98.262,0.4312,13,49.5,514.4797888
TT24_210,stan,5/16/24,137,Mai,3,5,ambient,8.8182,291.5644524,0.6944,0.1336,65.9936,50.235,43.0607,79.1754,70.8629,1.4546,1.217,5.0388,15.4,51.8,553.2578893,27.5752,15.0058,1.4508,97.435,0.3238,15.4,51.8,553.2578893
TT24_210,stan,5/30/24,151,Mai,3,5,ambient,7.2742,287.9104208,0.6855,0.1039,70.0056,29.7343,32.9781,54.7881,58.8574,0.6596,0.7236,3.671,15.6,54,591.3301403,23.7396,18.5012,1.7574,97.8029,0.4305,15.4,51.8,553.2578893
TT24_210,stan,6/12/24,164,Mai,3,5,ambient,6.5406,241.1551632,0.5743,0.0652,100.3001,59.8019,46.6494,83.7497,70.6713,2.7758,2.1435,4.8699,15.4,53.9,589.5790246,28.8061,17.9367,1.6588,97.5984,0.4516,15.4,51.8,553.2578893
TT24_211,stan,5/22/24,143,Mai,3,18,ambient,7.0941,298.0854231,0.7098,0.1147,61.8417,41.4731,31.1371,63.6701,52.4391,0.3205,0.2364,3.9865,9.1,17.3,95.69158872,29.5327,18.2517,1.7097,97.7547,0.4582,9.1,17.3,95.69158872
TT24_211,stan,6/6/24,158,Mai,3,18,ambient,5.8168,324.7469778,0.7733,0.1219,47.7186,33.2781,27.8578,54.5634,48.2187,1.66,1.3812,3.4061,9.8,18.7,108.3793571,27.6575,17.0358,1.6276,98.0327,0.3823,9.1,17.3,95.69158872
TT24_211,albert,6/27/24,179,Mai,3,18,ambient,5.7453,344.3610258,0.8201,0.1633,35.1729,28.9285,23.0745,49.0547,42.1727,1.2322,1.0169,3.6,9.6,14.8,74.54503872,27.7809,23.0004,2.3558,98.2113,0.5152,9.1,17.3,95.69158872
TT24_211,albert,7/11/24,193,Mai,3,18,ambient,4.3081,263.8960219,0.6285,0.0492,87.4835,54.062,37.9169,71.7972,56.8691,4.4634,3.2809,4.2796,9.6,15.9,83.60560596,29.5904,23.3012,2.2248,98.033,0.7098,9.1,17.3,95.69158872
TT24_212,stan,5/16/24,137,Mai,3,4,ambient,8.6508,316.9170673,0.7548,0.1729,50.0263,40.6342,39.013,70.4355,68.4104,1.6289,1.5609,4.7119,16.6,52.7,568.7180136,25.5976,15.0058,1.4508,97.435,0.3238,16.6,52.7,568.7180136
TT24_212,stan,5/30/24,151,Mai,3,4,ambient,6.838,293.3698043,0.6984,0.1018,67.1878,29.3579,33.9283,57.1354,63.1561,1.4309,1.6276,3.7346,16.7,51.4,546.4381224,23.2595,18.5012,1.7574,97.8029,0.4305,16.6,52.7,568.7180136
TT24_212,albert,6/12/24,164,Mai,3,4,ambient,4.0001,311.6772977,0.7416,0.0706,56.6299,38.5047,28.6883,56.317,46.1377,3.0773,2.2252,3.3727,16.9,51.1,541.3441403,29.8562,17.9367,1.6588,97.5984,0.4516,16.6,52.7,568.7180136
TT24_212,albert,6/21/24,173,Mai,3,4,ambient,3.7913,324.3621153,0.7724,0.0755,50.1886,27.0901,19.4976,38.6843,31.1199,1.621,1.1954,2.8093,16.8,45.5,449.5916478,29.5382,21.2275,2.0712,98.5082,0.5591,16.6,52.7,568.7180136
TT24_212,albert,7/5/24,187,Mai,3,4,ambient,4.7877,329.6220908,0.7854,0.1084,44.174,52.0915,32.7393,68.6315,51.2412,3.4947,2.1859,4.5014,16.6,48.3,494.6698137,32.3272,21.8292,2.1273,98.1035,0.56,16.6,52.7,568.7180136
TT24_212,albert,7/19/24,201,Mai,3,4,ambient,3.7651,324.1389873,0.7719,0.0767,49.0931,39.1061,26.3718,57.8193,44.7184,3.5881,2.5442,4.0355,16.3,51.2,543.0401462,30.1773,23.5383,2.1273,98.101,0.8655,16.6,52.7,568.7180136
TT24_212,stan,8/20/24,233,Mai,3,4,ambient,5.7262,347.1411018,0.8267,0.1788,32.0301,23.6172,29.4954,53.5535,62.4498,2.217,2.6934,3.8721,16.9,55.4,616.0495201,22.4028,19.0425,1.8091,98.166,0.4453,16.6,52.7,568.7180136
